Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Hungary,2018-01-01,0,1,0,0,0,1,8
Saint Kitts and Nevis,2018-01-01,0,1,0,0,0,1,0
Lithuania,2018-01-01,0,1,0,0,0,1,9
Latvia,2018-01-01,0,1,0,0,0,1,8
Mexico,2018-01-01,0,1,0,0,0,1,372
Myanmar,2018-01-01,0,1,0,0,0,1,2
Mongolia,2018-01-01,0,1,0,0,0,1,3
New Zealand,2018-01-01,0,1,0,0,0,1,42
Panama,2018-01-01,0,1,0,0,0,1,15
Romania,2018-01-01,0,1,0,0,0,1,27
El Salvador,2018-01-01,0,1,0,0,0,1,38
Slovakia,2018-01-01,0,1,0,0,0,1,18
Slovenia,2018-01-01,0,1,0,0,0,1,2
Austria,2019-01-01,0,1,0,0,0,1,149
Bolivia (Plurinational State of),2019-01-01,0,1,0,0,0,1,100
Canada,2019-01-01,0,1,0,0,0,1,1239
Switzerland,2019-01-01,0,1,0,0,0,1,89
Germany,2019-01-01,0,1,0,0,0,1,887
Spain,2019-01-01,0,1,0,0,0,1,146
Finland,2019-01-01,0,1,0,0,0,1,28
France,2019-01-01,0,1,0,0,0,1,2248
United Kingdom (England and Wales),2019-01-01,0,1,0,0,0,1,17
Guatemala,2019-01-01,0,1,0,0,0,1,0
Guyana,2019-01-01,0,1,0,0,0,1,8
Croatia,2019-01-01,0,1,0,0,0,1,11
Hungary,2019-01-01,0,1,0,0,0,1,13
Saint Kitts and Nevis,2019-01-01,0,1,0,0,0,1,0
Lithuania,2019-01-01,0,1,0,0,0,1,5
Latvia,2019-01-01,0,1,0,0,0,1,8
Mexico,2019-01-01,0,1,0,0,0,1,1282
Mongolia,2019-01-01,0,1,0,0,0,1,2
Panama,2019-01-01,0,1,0,0,0,1,29
Romania,2019-01-01,0,1,0,0,0,1,45
El Salvador,2019-01-01,0,1,0,0,0,1,55
Slovakia,2019-01-01,0,1,0,0,0,1,25
Slovenia,2019-01-01,0,1,0,0,0,1,5
Sweden,2019-01-01,0,1,0,0,0,1,72
Austria,2020-01-01,0,1,0,0,0,1,121
Bolivia (Plurinational State of),2020-01-01,0,1,0,0,0,1,120
Canada,2020-01-01,0,1,0,0,0,1,1248
Switzerland,2020-01-01,0,1,0,0,0,1,93
Czechia,2020-01-01,0,1,0,0,0,1,37
Germany,2020-01-01,0,1,0,0,0,1,1049
Spain,2020-01-01,0,1,0,0,0,1,165
Finland,2020-01-01,0,1,0,0,0,1,35
France,2020-01-01,0,1,0,0,0,1,2340
Guatemala,2020-01-01,0,1,0,0,0,1,1
Guyana,2020-01-01,0,1,0,0,0,1,20
Croatia,2020-01-01,0,1,0,0,0,1,5
Hungary,2020-01-01,0,1,0,0,0,1,26
Saint Kitts and Nevis,2020-01-01,0,1,0,0,0,1,0
Lithuania,2020-01-01,0,1,0,0,0,1,0
Latvia,2020-01-01,0,1,0,0,0,1,6
Morocco,2020-01-01,0,1,0,0,0,1,5
Mexico,2020-01-01,0,1,0,0,0,1,1169
Mongolia,2020-01-01,0,1,0,0,0,1,0
Panama,2020-01-01,0,1,0,0,0,1,14
Romania,2020-01-01,0,1,0,0,0,1,28
El Salvador,2020-01-01,0,1,0,0,0,1,55
Slovakia,2020-01-01,0,1,0,0,0,1,20
Slovenia,2020-01-01,0,1,0,0,0,1,7
Sweden,2020-01-01,0,1,0,0,0,1,85
Austria,2021-01-01,0,1,0,0,0,1,110
Bahamas,2021-01-01,0,1,0,0,0,1,6
Bolivia (Plurinational State of),2021-01-01,0,1,0,0,0,1,97
Canada,2021-01-01,0,1,0,0,0,1,1487
Switzerland,2021-01-01,0,1,0,0,0,1,103
Colombia,2021-01-01,0,1,0,0,0,1,61
Czechia,2021-01-01,0,1,0,0,0,1,35
Germany,2021-01-01,0,1,0,0,0,1,1093
Spain,2021-01-01,0,1,0,0,0,1,207
Finland,2021-01-01,0,1,0,0,0,1,28
France,2021-01-01,0,1,0,0,0,1,2887
United Kingdom (England and Wales),2021-01-01,0,1,0,0,0,1,24
Guyana,2021-01-01,0,1,0,0,0,1,17
Croatia,2021-01-01,0,1,0,0,0,1,25
Hungary,2021-01-01,0,1,0,0,0,1,13
Saint Kitts and Nevis,2021-01-01,0,1,0,0,0,1,1
Lithuania,2021-01-01,0,1,0,0,0,1,1
Latvia,2021-01-01,0,1,0,0,0,1,5
Mexico,2021-01-01,0,1,0,0,0,1,1597
Romania,2021-01-01,0,1,0,0,0,1,43
El Salvador,2021-01-01,0,1,0,0,0,1,60
Slovakia,2021-01-01,0,1,0,0,0,1,13
Slovenia,2021-01-01,0,1,0,0,0,1,4
Sweden,2021-01-01,0,1,0,0,0,1,116
Austria,2022-01-01,0,1,0,0,0,1,167
Bahamas,2022-01-01,0,1,0,0,0,1,5
Bolivia (Plurinational State of),2022-01-01,0,1,0,0,0,1,139
Canada,2022-01-01,0,1,0,0,0,1,1419
Switzerland,2022-01-01,0,1,0,0,0,1,85
Colombia,2022-01-01,0,1,0,0,0,1,45
Czechia,2022-01-01,0,1,0,0,0,1,26
Germany,2022-01-01,0,1,0,0,0,1,1022
Spain,2022-01-01,0,1,0,0,0,1,186
Finland,2022-01-01,0,1,0,0,0,1,39
France,2022-01-01,0,1,0,0,0,1,2649
Guyana,2022-01-01,0,1,0,0,0,1,32
Honduras,2022-01-01,0,1,0,0,0,1,53
Croatia,2022-01-01,0,1,0,0,0,1,18
Hungary,2022-01-01,0,1,0,0,0,1,26
Ireland,2022-01-01,0,1,0,0,0,1,30
Saint Kitts and Nevis,2022-01-01,0,1,0,0,0,1,1
Lithuania,2022-01-01,0,1,0,0,0,1,1
Latvia,2022-01-01,0,1,0,0,0,1,13
Morocco,2022-01-01,0,1,0,0,0,1,37
Mexico,2022-01-01,0,1,0,0,0,1,1627
Romania,2022-01-01,0,1,0,0,0,1,47
El Salvador,2022-01-01,0,1,0,0,0,1,30
Slovakia,2022-01-01,0,1,0,0,0,1,14
Slovenia,2022-01-01,0,1,0,0,0,1,9
Sweden,2022-01-01,0,1,0,0,0,1,107
Austria,2013-01-01,1,0,0,0,0,1,509
Canada,2013-01-01,1,0,0,0,0,1,4182
Switzerland,2013-01-01,1,0,0,0,0,1,517
Colombia,2013-01-01,1,0,0,0,0,1,1307
Czechia,2013-01-01,1,0,0,0,0,1,292
Germany,2013-01-01,1,0,0,0,0,1,5940
Finland,2013-01-01,1,0,0,0,0,1,185
Hungary,2013-01-01,1,0,0,0,0,1,179
Myanmar,2013-01-01,1,0,0,0,0,1,25
Slovakia,2013-01-01,1,0,0,0,0,1,13
Slovenia,2013-01-01,1,0,0,0,0,1,110
Austria,2014-01-01,1,0,0,0,0,1,525
Canada,2014-01-01,1,0,0,0,0,1,4180
Switzerland,2014-01-01,1,0,0,0,0,1,569
Colombia,2014-01-01,1,0,0,0,0,1,1307
Czechia,2014-01-01,1,0,0,0,0,1,292
Germany,2014-01-01,1,0,0,0,0,1,5814
Finland,2014-01-01,1,0,0,0,0,1,200
Hungary,2014-01-01,1,0,0,0,0,1,239
Myanmar,2014-01-01,1,0,0,0,0,1,32
Slovakia,2014-01-01,1,0,0,0,0,1,16
Slovenia,2014-01-01,1,0,0,0,0,1,65
Austria,2015-01-01,1,0,0,0,0,1,531
Bolivia (Plurinational State of),2015-01-01,1,0,0,0,0,1,1213
Canada,2015-01-01,1,0,0,0,0,1,4605
Switzerland,2015-01-01,1,0,0,0,0,1,588
Colombia,2015-01-01,1,0,0,0,0,1,1560
Czechia,2015-01-01,1,0,0,0,0,1,283
Germany,2015-01-01,1,0,0,0,0,1,5598
Finland,2015-01-01,1,0,0,0,0,1,231
Lithuania,2015-01-01,1,0,0,0,0,1,19
Myanmar,2015-01-01,1,0,0,0,0,1,30
New Zealand,2015-01-01,1,0,0,0,0,1,588
Romania,2015-01-01,1,0,0,0,0,1,238
Slovakia,2015-01-01,1,0,0,0,0,1,1
Slovenia,2015-01-01,1,0,0,0,0,1,60
Austria,2016-01-01,1,0,0,0,0,1,532
Bolivia (Plurinational State of),2016-01-01,1,0,0,0,0,1,1065
Canada,2016-01-01,1,0,0,0,0,1,5133
Switzerland,2016-01-01,1,0,0,0,0,1,631
Colombia,2016-01-01,1,0,0,0,0,1,1792
Czechia,2016-01-01,1,0,0,0,0,1,275
Germany,2016-01-01,1,0,0,0,0,1,5545
Spain,2016-01-01,1,0,0,0,0,1,1100
Finland,2016-01-01,1,0,0,0,0,1,261
France,2016-01-01,1,0,0,0,0,1,8010
Guyana,2016-01-01,1,0,0,0,0,1,5
Croatia,2016-01-01,1,0,0,0,0,1,241
Hungary,2016-01-01,1,0,0,0,0,1,190
Lithuania,2016-01-01,1,0,0,0,0,1,28
Latvia,2016-01-01,1,0,0,0,0,1,5
Myanmar,2016-01-01,1,0,0,0,0,1,40
Mongolia,2016-01-01,1,0,0,0,0,1,17
New Zealand,2016-01-01,1,0,0,0,0,1,534
Romania,2016-01-01,1,0,0,0,0,1,264
Slovakia,2016-01-01,1,0,0,0,0,1,0
Slovenia,2016-01-01,1,0,0,0,0,1,60
Austria,2017-01-01,1,0,0,0,0,1,555
Azerbaijan,2017-01-01,1,0,0,0,0,1,2
Bahamas,2017-01-01,1,0,0,0,0,1,37
Bolivia (Plurinational State of),2017-01-01,1,0,0,0,0,1,683
Canada,2017-01-01,1,0,0,0,0,1,7565
Switzerland,2017-01-01,1,0,0,0,0,1,604
Colombia,2017-01-01,1,0,0,0,0,1,1862
Germany,2017-01-01,1,0,0,0,0,1,5737
Spain,2017-01-01,1,0,0,0,0,1,1115
Finland,2017-01-01,1,0,0,0,0,1,199
France,2017-01-01,1,0,0,0,0,1,8909
Guatemala,2017-01-01,1,0,0,0,0,1,31
Hungary,2017-01-01,1,0,0,0,0,1,204
Saint Kitts and Nevis,2017-01-01,1,0,0,0,0,1,1
Lithuania,2017-01-01,1,0,0,0,0,1,34
Latvia,2017-01-01,1,0,0,0,0,1,50
Mexico,2017-01-01,1,0,0,0,0,1,2752
Mongolia,2017-01-01,1,0,0,0,0,1,20
New Zealand,2017-01-01,1,0,0,0,0,1,575
Panama,2017-01-01,1,0,0,0,0,1,108
Romania,2017-01-01,1,0,0,0,0,1,312
El Salvador,2017-01-01,1,0,0,0,0,1,914
Slovakia,2017-01-01,1,0,0,0,0,1,1
Slovenia,2017-01-01,1,0,0,0,0,1,61
Albania,2018-01-01,1,0,0,0,0,1,1
Austria,2018-01-01,1,0,0,0,0,1,635
Bahamas,2018-01-01,1,0,0,0,0,1,39
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,0,1,621
Canada,2018-01-01,1,0,0,0,0,1,9159
Switzerland,2018-01-01,1,0,0,0,0,1,747
Colombia,2018-01-01,1,0,0,0,0,1,1768
Germany,2018-01-01,1,0,0,0,0,1,6542
Spain,2018-01-01,1,0,0,0,0,1,1397
Finland,2018-01-01,1,0,0,0,0,1,252
France,2018-01-01,1,0,0,0,0,1,10431
Guatemala,2018-01-01,1,0,0,0,0,1,25
Guyana,2018-01-01,1,0,0,0,0,1,69
Croatia,2018-01-01,1,0,0,0,0,1,198
Hungary,2018-01-01,1,0,0,0,0,1,95
Saint Kitts and Nevis,2018-01-01,1,0,0,0,0,1,1
Lithuania,2018-01-01,1,0,0,0,0,1,32
Latvia,2018-01-01,1,0,0,0,0,1,56
Mexico,2018-01-01,1,0,0,0,0,1,2287
Myanmar,2018-01-01,1,0,0,0,0,1,79
Mongolia,2018-01-01,1,0,0,0,0,1,16
New Zealand,2018-01-01,1,0,0,0,0,1,496
Panama,2018-01-01,1,0,0,0,0,1,242
Romania,2018-01-01,1,0,0,0,0,1,311
El Salvador,2018-01-01,1,0,0,0,0,1,883
Slovakia,2018-01-01,1,0,0,0,0,1,2
Slovenia,2018-01-01,1,0,0,0,0,1,59
Austria,2019-01-01,1,0,0,0,0,1,888
Azerbaijan,2019-01-01,1,0,0,0,0,1,2
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,0,1,2205
Canada,2019-01-01,1,0,0,0,0,1,10566
Switzerland,2019-01-01,1,0,0,0,0,1,732
Germany,2019-01-01,1,0,0,0,0,1,6762
Spain,2019-01-01,1,0,0,0,0,1,1413
Finland,2019-01-01,1,0,0,0,0,1,305
France,2019-01-01,1,0,0,0,0,1,12931
United Kingdom (England and Wales),2019-01-01,1,0,0,0,0,1,126
Guatemala,2019-01-01,1,0,0,0,0,1,12
Guyana,2019-01-01,1,0,0,0,0,1,174
Croatia,2019-01-01,1,0,0,0,0,1,289
Hungary,2019-01-01,1,0,0,0,0,1,114
Saint Kitts and Nevis,2019-01-01,1,0,0,0,0,1,0
Lithuania,2019-01-01,1,0,0,0,0,1,38
Latvia,2019-01-01,1,0,0,0,0,1,49
Mexico,2019-01-01,1,0,0,0,0,1,6476
Mongolia,2019-01-01,1,0,0,0,0,1,15
Panama,2019-01-01,1,0,0,0,0,1,404
Romania,2019-01-01,1,0,0,0,0,1,342
El Salvador,2019-01-01,1,0,0,0,0,1,1077
Slovakia,2019-01-01,1,0,0,0,0,1,0
Slovenia,2019-01-01,1,0,0,0,0,1,49
Sweden,2019-01-01,1,0,0,0,0,1,2242
Austria,2020-01-01,1,0,0,0,0,1,874
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,0,1,2136
Canada,2020-01-01,1,0,0,0,0,1,10933
Switzerland,2020-01-01,1,0,0,0,0,1,738
Czechia,2020-01-01,1,0,0,0,0,1,320
Germany,2020-01-01,1,0,0,0,0,1,7280
Spain,2020-01-01,1,0,0,0,0,1,1531
Finland,2020-01-01,1,0,0,0,0,1,294
France,2020-01-01,1,0,0,0,0,1,15037
Guatemala,2020-01-01,1,0,0,0,0,1,11
Guyana,2020-01-01,1,0,0,0,0,1,175
Croatia,2020-01-01,1,0,0,0,0,1,257
Hungary,2020-01-01,1,0,0,0,0,1,154
Saint Kitts and Nevis,2020-01-01,1,0,0,0,0,1,2
Lithuania,2020-01-01,1,0,0,0,0,1,24
Latvia,2020-01-01,1,0,0,0,0,1,52
Morocco,2020-01-01,1,0,0,0,0,1,14
Mexico,2020-01-01,1,0,0,0,0,1,7533
Myanmar,2020-01-01,1,0,0,0,0,1,3
Mongolia,2020-01-01,1,0,0,0,0,1,14
Panama,2020-01-01,1,0,0,0,0,1,210
Romania,2020-01-01,1,0,0,0,0,1,439
El Salvador,2020-01-01,1,0,0,0,0,1,759
Slovakia,2020-01-01,1,0,0,0,0,1,0
Slovenia,2020-01-01,1,0,0,0,0,1,54
Sweden,2020-01-01,1,0,0,0,0,1,2236
Austria,2021-01-01,1,0,0,0,0,1,885
Bahamas,2021-01-01,1,0,0,0,0,1,17
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,0,1,2788
Canada,2021-01-01,1,0,0,0,0,1,13345
Switzerland,2021-01-01,1,0,0,0,0,1,679
Colombia,2021-01-01,1,0,0,0,0,1,953
Czechia,2021-01-01,1,0,0,0,0,1,308
Germany,2021-01-01,1,0,0,0,0,1,7906
Spain,2021-01-01,1,0,0,0,0,1,1868
Finland,2021-01-01,1,0,0,0,0,1,351
France,2021-01-01,1,0,0,0,0,1,19448
United Kingdom (England and Wales),2021-01-01,1,0,0,0,0,1,182
Guyana,2021-01-01,1,0,0,0,0,1,367
Croatia,2021-01-01,1,0,0,0,0,1,156
Hungary,2021-01-01,1,0,0,0,0,1,143
Saint Kitts and Nevis,2021-01-01,1,0,0,0,0,1,8
Lithuania,2021-01-01,1,0,0,0,0,1,32
Latvia,2021-01-01,1,0,0,0,0,1,59
Mexico,2021-01-01,1,0,0,0,0,1,10551
Romania,2021-01-01,1,0,0,0,0,1,497
El Salvador,2021-01-01,1,0,0,0,0,1,749
Slovakia,2021-01-01,1,0,0,0,0,1,0
Slovenia,2021-01-01,1,0,0,0,0,1,72
Sweden,2021-01-01,1,0,0,0,0,1,2669
Austria,2022-01-01,1,0,0,0,0,1,843
Bahamas,2022-01-01,1,0,0,0,0,1,28
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,0,1,3544
Canada,2022-01-01,1,0,0,0,0,1,13367
Switzerland,2022-01-01,1,0,0,0,0,1,808
Colombia,2022-01-01,1,0,0,0,0,1,807
Czechia,2022-01-01,1,0,0,0,0,1,354
Germany,2022-01-01,1,0,0,0,0,1,8115
Spain,2022-01-01,1,0,0,0,0,1,1959
Finland,2022-01-01,1,0,0,0,0,1,319
France,2022-01-01,1,0,0,0,0,1,20940
Guyana,2022-01-01,1,0,0,0,0,1,275
Honduras,2022-01-01,1,0,0,0,0,1,607
Croatia,2022-01-01,1,0,0,0,0,1,272
Hungary,2022-01-01,1,0,0,0,0,1,207
Ireland,2022-01-01,1,0,0,0,0,1,298
Saint Kitts and Nevis,2022-01-01,1,0,0,0,0,1,2
Lithuania,2022-01-01,1,0,0,0,0,1,28
Latvia,2022-01-01,1,0,0,0,0,1,68
Morocco,2022-01-01,1,0,0,0,0,1,99
Mexico,2022-01-01,1,0,0,0,0,1,14921
Myanmar,2022-01-01,1,0,0,0,0,1,31
Romania,2022-01-01,1,0,0,0,0,1,655
El Salvador,2022-01-01,1,0,0,0,0,1,493
Slovakia,2022-01-01,1,0,0,0,0,1,0
Slovenia,2022-01-01,1,0,0,0,0,1,67
Sweden,2022-01-01,1,0,0,0,0,1,2272
Austria,2013-01-01,0,1,0,0,0,1,162
Canada,2013-01-01,0,1,0,0,0,1,897
Switzerland,2013-01-01,0,1,0,0,0,1,151
Colombia,2013-01-01,0,1,0,0,0,1,2518
Czechia,2013-01-01,0,1,0,0,0,1,50
Myanmar,2013-01-01,0,1,0,0,0,1,16
Austria,2014-01-01,0,1,0,0,0,1,154
Canada,2014-01-01,0,1,0,0,0,1,739
Switzerland,2014-01-01,0,1,0,0,0,1,143
Colombia,2014-01-01,0,1,0,0,0,1,2518
Czechia,2014-01-01,0,1,0,0,0,1,50
Germany,2014-01-01,0,1,0,0,0,1,2230
Myanmar,2014-01-01,0,1,0,0,0,1,31
Austria,2015-01-01,0,1,0,0,0,1,141
Bolivia (Plurinational State of),2015-01-01,0,1,0,0,0,1,2
Canada,2015-01-01,0,1,0,0,0,1,805
Switzerland,2015-01-01,0,1,0,0,0,1,152
Colombia,2015-01-01,0,1,0,0,0,1,2627
Czechia,2015-01-01,0,1,0,0,0,1,42
Germany,2015-01-01,0,1,0,0,0,1,2140
Lithuania,2015-01-01,0,1,0,0,0,1,6
Myanmar,2015-01-01,0,1,0,0,0,1,12
New Zealand,2015-01-01,0,1,0,0,0,1,105
Slovakia,2015-01-01,0,1,0,0,0,1,14
Austria,2016-01-01,0,1,0,0,0,1,232
Bolivia (Plurinational State of),2016-01-01,0,1,0,0,0,1,3
Canada,2016-01-01,0,1,0,0,0,1,844
Switzerland,2016-01-01,0,1,0,0,0,1,149
Colombia,2016-01-01,0,1,0,0,0,1,2691
Czechia,2016-01-01,0,1,0,0,0,1,39
Germany,2016-01-01,0,1,0,0,0,1,2450
Spain,2016-01-01,0,1,0,0,0,1,151
Guyana,2016-01-01,0,1,0,0,0,1,39
Croatia,2016-01-01,0,1,0,0,0,1,3
Hungary,2016-01-01,0,1,0,0,0,1,67
Lithuania,2016-01-01,0,1,0,0,0,1,4
Latvia,2016-01-01,0,1,0,0,0,1,6
Myanmar,2016-01-01,0,1,0,0,0,1,10
Mongolia,2016-01-01,0,1,0,0,0,1,0
New Zealand,2016-01-01,0,1,0,0,0,1,106
Slovakia,2016-01-01,0,1,0,0,0,1,12
Austria,2017-01-01,0,1,0,0,0,1,196
Bahamas,2017-01-01,0,1,0,0,0,1,6
Bolivia (Plurinational State of),2017-01-01,0,1,0,0,0,1,9
Canada,2017-01-01,0,1,0,0,0,1,1443
Switzerland,2017-01-01,0,1,0,0,0,1,170
Colombia,2017-01-01,0,1,0,0,0,1,2942
Germany,2017-01-01,0,1,0,0,0,1,2293
Spain,2017-01-01,0,1,0,0,0,1,130
Hungary,2017-01-01,0,1,0,0,0,1,79
Saint Kitts and Nevis,2017-01-01,0,1,0,0,0,1,0
Lithuania,2017-01-01,0,1,0,0,0,1,7
Latvia,2017-01-01,0,1,0,0,0,1,6
Mexico,2017-01-01,0,1,0,0,0,1,117
Mongolia,2017-01-01,0,1,0,0,0,1,8
New Zealand,2017-01-01,0,1,0,0,0,1,92
Panama,2017-01-01,0,1,0,0,0,1,1
El Salvador,2017-01-01,0,1,0,0,0,1,3
Slovakia,2017-01-01,0,1,0,0,0,1,16
Albania,2018-01-01,0,1,0,0,0,1,11
Austria,2018-01-01,0,1,0,0,0,1,214
Bahamas,2018-01-01,0,1,0,0,0,1,8
Bolivia (Plurinational State of),2018-01-01,0,1,0,0,0,1,11
Canada,2018-01-01,0,1,0,0,0,1,1790
Switzerland,2018-01-01,0,1,0,0,0,1,152
Colombia,2018-01-01,0,1,0,0,0,1,3283
Germany,2018-01-01,0,1,0,0,0,1,2339
Spain,2018-01-01,0,1,0,0,0,1,191
Guyana,2018-01-01,0,1,0,0,0,1,5
Croatia,2018-01-01,0,1,0,0,0,1,18
Hungary,2018-01-01,0,1,0,0,0,1,40
Saint Kitts and Nevis,2018-01-01,0,1,0,0,0,1,0
Lithuania,2018-01-01,0,1,0,0,0,1,6
Latvia,2018-01-01,0,1,0,0,0,1,7
Mexico,2018-01-01,0,1,0,0,0,1,74
Myanmar,2018-01-01,0,1,0,0,0,1,33
Mongolia,2018-01-01,0,1,0,0,0,1,15
New Zealand,2018-01-01,0,1,0,0,0,1,89
Panama,2018-01-01,0,1,0,0,0,1,0
El Salvador,2018-01-01,0,1,0,0,0,1,1
Slovakia,2018-01-01,0,1,0,0,0,1,25
Austria,2019-01-01,0,1,0,0,0,1,474
Bolivia (Plurinational State of),2019-01-01,0,1,0,0,0,1,11
Canada,2019-01-01,0,1,0,0,0,1,2079
Switzerland,2019-01-01,0,1,0,0,0,1,121
Germany,2019-01-01,0,1,0,0,0,1,2537
Spain,2019-01-01,0,1,0,0,0,1,194
Guyana,2019-01-01,0,1,0,0,0,1,8
Croatia,2019-01-01,0,1,0,0,0,1,19
Hungary,2019-01-01,0,1,0,0,0,1,63
Saint Kitts and Nevis,2019-01-01,0,1,0,0,0,1,0
Lithuania,2019-01-01,0,1,0,0,0,1,4
Latvia,2019-01-01,0,1,0,0,0,1,9
Mexico,2019-01-01,0,1,0,0,0,1,201
Mongolia,2019-01-01,0,1,0,0,0,1,0
Panama,2019-01-01,0,1,0,0,0,1,3
El Salvador,2019-01-01,0,1,0,0,0,1,4
Slovakia,2019-01-01,0,1,0,0,0,1,13
Slovenia,2019-01-01,0,1,0,0,0,1,6
Sweden,2019-01-01,0,1,0,0,0,1,211
Austria,2020-01-01,0,1,0,0,0,1,326
Bolivia (Plurinational State of),2020-01-01,0,1,0,0,0,1,7
Canada,2020-01-01,0,1,0,0,0,1,1801
Switzerland,2020-01-01,0,1,0,0,0,1,143
Czechia,2020-01-01,0,1,0,0,0,1,96
Germany,2020-01-01,0,1,0,0,0,1,2704
Spain,2020-01-01,0,1,0,0,0,1,153
Guyana,2020-01-01,0,1,0,0,0,1,4
Croatia,2020-01-01,0,1,0,0,0,1,29
Hungary,2020-01-01,0,1,0,0,0,1,64
Saint Kitts and Nevis,2020-01-01,0,1,0,0,0,1,0
Lithuania,2020-01-01,0,1,0,0,0,1,10
Latvia,2020-01-01,0,1,0,0,0,1,8
Morocco,2020-01-01,0,1,0,0,0,1,157
Mexico,2020-01-01,0,1,0,0,0,1,277
Mongolia,2020-01-01,0,1,0,0,0,1,2
Panama,2020-01-01,0,1,0,0,0,1,3
El Salvador,2020-01-01,0,1,0,0,0,1,2
Slovakia,2020-01-01,0,1,0,0,0,1,9
Slovenia,2020-01-01,0,1,0,0,0,1,12
Sweden,2020-01-01,0,1,0,0,0,1,282
Austria,2021-01-01,0,1,0,0,0,1,244
Bahamas,2021-01-01,0,1,0,0,0,1,3
Bolivia (Plurinational State of),2021-01-01,0,1,0,0,0,1,9
Canada,2021-01-01,0,1,0,0,0,1,2096
Switzerland,2021-01-01,0,1,0,0,0,1,149
Colombia,2021-01-01,0,1,0,0,0,1,44
Czechia,2021-01-01,0,1,0,0,0,1,87
Germany,2021-01-01,0,1,0,0,0,1,2572
Spain,2021-01-01,0,1,0,0,0,1,188
Guyana,2021-01-01,0,1,0,0,0,1,10
Croatia,2021-01-01,0,1,0,0,0,1,17
Hungary,2021-01-01,0,1,0,0,0,1,71
Saint Kitts and Nevis,2021-01-01,0,1,0,0,0,1,0
Lithuania,2021-01-01,0,1,0,0,0,1,5
Latvia,2021-01-01,0,1,0,0,0,1,11
Mexico,2021-01-01,0,1,0,0,0,1,1041
El Salvador,2021-01-01,0,1,0,0,0,1,2
Slovakia,2021-01-01,0,1,0,0,0,1,14
Slovenia,2021-01-01,0,1,0,0,0,1,2
Sweden,2021-01-01,0,1,0,0,0,1,300
Austria,2022-01-01,0,1,0,0,0,1,259
Bahamas,2022-01-01,0,1,0,0,0,1,1
Bolivia (Plurinational State of),2022-01-01,0,1,0,0,0,1,7
Canada,2022-01-01,0,1,0,0,0,1,2362
Switzerland,2022-01-01,0,1,0,0,0,1,142
Colombia,2022-01-01,0,1,0,0,0,1,25
Czechia,2022-01-01,0,1,0,0,0,1,188
Germany,2022-01-01,0,1,0,0,0,1,2810
Spain,2022-01-01,0,1,0,0,0,1,229
Guyana,2022-01-01,0,1,0,0,0,1,15
Honduras,2022-01-01,0,1,0,0,0,1,22
Croatia,2022-01-01,0,1,0,0,0,1,14
Hungary,2022-01-01,0,1,0,0,0,1,84
Ireland,2022-01-01,0,1,0,0,0,1,44
Saint Kitts and Nevis,2022-01-01,0,1,0,0,0,1,0
Lithuania,2022-01-01,0,1,0,0,0,1,7
Latvia,2022-01-01,0,1,0,0,0,1,7
Morocco,2022-01-01,0,1,0,0,0,1,31
Mexico,2022-01-01,0,1,0,0,0,1,783
Myanmar,2022-01-01,0,1,0,0,0,1,3
El Salvador,2022-01-01,0,1,0,0,0,1,1
Slovakia,2022-01-01,0,1,0,0,0,1,12
Slovenia,2022-01-01,0,1,0,0,0,1,13
Sweden,2022-01-01,0,1,0,0,0,1,273
Austria,2013-01-01,1,0,0,0,0,1,845
Canada,2013-01-01,1,0,0,0,0,1,6155
Switzerland,2013-01-01,1,0,0,0,0,1,516
Colombia,2013-01-01,1,0,0,0,0,1,12483
Czechia,2013-01-01,1,0,0,0,0,1,325
Myanmar,2013-01-01,1,0,0,0,0,1,203
Austria,2014-01-01,1,0,0,0,0,1,823
Canada,2014-01-01,1,0,0,0,0,1,6310
Switzerland,2014-01-01,1,0,0,0,0,1,599
Colombia,2014-01-01,1,0,0,0,0,1,12483
Czechia,2014-01-01,1,0,0,0,0,1,325
Germany,2014-01-01,1,0,0,0,0,1,10024
Myanmar,2014-01-01,1,0,0,0,0,1,237
Austria,2015-01-01,1,0,0,0,0,1,761
Bolivia (Plurinational State of),2015-01-01,1,0,0,0,0,1,308
Canada,2015-01-01,1,0,0,0,0,1,6783
Switzerland,2015-01-01,1,0,0,0,0,1,625
Colombia,2015-01-01,1,0,0,0,0,1,13621
Czechia,2015-01-01,1,0,0,0,0,1,336
Germany,2015-01-01,1,0,0,0,0,1,9943
Lithuania,2015-01-01,1,0,0,0,0,1,61
Myanmar,2015-01-01,1,0,0,0,0,1,192
New Zealand,2015-01-01,1,0,0,0,0,1,605
Austria,2016-01-01,1,0,0,0,0,1,1073
Bolivia (Plurinational State of),2016-01-01,1,0,0,0,0,1,452
Canada,2016-01-01,1,0,0,0,0,1,7723
Switzerland,2016-01-01,1,0,0,0,0,1,619
Colombia,2016-01-01,1,0,0,0,0,1,13840
Czechia,2016-01-01,1,0,0,0,0,1,328
Germany,2016-01-01,1,0,0,0,0,1,11133
Spain,2016-01-01,1,0,0,0,0,1,931
