Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Saint Lucia,2022-01-01,0,1,0,0,0,1,1
Lithuania,2022-01-01,0,1,0,0,0,1,8
Latvia,2022-01-01,0,1,0,0,0,1,13
Morocco,2022-01-01,0,1,0,0,0,1,69
Mexico,2022-01-01,0,1,0,0,0,1,76
North Macedonia,2022-01-01,0,1,0,0,0,1,6
Malta,2022-01-01,0,1,0,0,0,1,0
Montenegro,2022-01-01,0,1,0,0,0,1,1
Mauritius,2022-01-01,0,1,0,0,0,1,4
Netherlands (Kingdom of the),2022-01-01,0,1,0,0,0,1,11
Oman,2022-01-01,0,1,0,0,0,1,1
Panama,2022-01-01,0,1,0,0,0,1,14
Romania,2022-01-01,0,1,0,0,0,1,27
El Salvador,2022-01-01,0,1,0,0,0,1,2
Suriname,2022-01-01,0,1,0,0,0,1,6
Slovenia,2022-01-01,0,1,0,0,0,1,2
Uruguay,2022-01-01,0,1,0,0,0,1,28
Holy See,2022-01-01,0,1,0,0,0,1,0
Saint Vincent and the Grenadines,2022-01-01,0,1,0,0,0,1,0
Albania,2005-01-01,1,0,0,0,0,1,7
Armenia,2005-01-01,1,0,0,0,0,1,2
Australia,2005-01-01,1,0,0,0,0,1,70
Austria,2005-01-01,1,0,0,0,0,1,39
Bahamas,2005-01-01,1,0,0,0,0,1,4
Canada,2005-01-01,1,0,0,0,0,1,108
Chile,2005-01-01,1,0,0,0,0,1,10
Colombia,2005-01-01,1,0,0,0,0,1,69
Germany,2005-01-01,1,0,0,0,0,1,426
Finland,2005-01-01,1,0,0,0,0,1,27
United Kingdom (Scotland),2005-01-01,1,0,0,0,0,1,8
Grenada,2005-01-01,1,0,0,0,0,1,3
"China, Hong Kong Special Administrative Region",2005-01-01,1,0,0,0,0,1,10
Hungary,2005-01-01,1,0,0,0,0,1,51
Italy,2005-01-01,1,0,0,0,0,1,84
Malta,2005-01-01,1,0,0,0,0,1,1
Panama,2005-01-01,1,0,0,0,0,1,12
Romania,2005-01-01,1,0,0,0,0,1,46
Slovenia,2005-01-01,1,0,0,0,0,1,4
Albania,2006-01-01,1,0,0,0,0,1,14
Armenia,2006-01-01,1,0,0,0,0,1,2
Australia,2006-01-01,1,0,0,0,0,1,76
Austria,2006-01-01,1,0,0,0,0,1,28
Bahamas,2006-01-01,1,0,0,0,0,1,2
Canada,2006-01-01,1,0,0,0,0,1,102
Chile,2006-01-01,1,0,0,0,0,1,9
Colombia,2006-01-01,1,0,0,0,0,1,59
Germany,2006-01-01,1,0,0,0,0,1,471
Egypt,2006-01-01,1,0,0,0,0,1,18
Finland,2006-01-01,1,0,0,0,0,1,27
United Kingdom (England and Wales),2006-01-01,1,0,0,0,0,1,117
United Kingdom (Scotland),2006-01-01,1,0,0,0,0,1,10
Grenada,2006-01-01,1,0,0,0,0,1,1
"China, Hong Kong Special Administrative Region",2006-01-01,1,0,0,0,0,1,14
Hungary,2006-01-01,1,0,0,0,0,1,36
Italy,2006-01-01,1,0,0,0,0,1,126
Jamaica,2006-01-01,1,0,0,0,0,1,28
Lithuania,2006-01-01,1,0,0,0,0,1,34
Republic of Moldova,2006-01-01,1,0,0,0,0,1,8
North Macedonia,2006-01-01,1,0,0,0,0,1,5
Malta,2006-01-01,1,0,0,0,0,1,0
Panama,2006-01-01,1,0,0,0,0,1,11
Romania,2006-01-01,1,0,0,0,0,1,53
Slovenia,2006-01-01,1,0,0,0,0,1,1
Trinidad and Tobago,2006-01-01,1,0,0,0,0,1,22
Saint Vincent and the Grenadines,2006-01-01,1,0,0,0,0,1,1
Albania,2007-01-01,1,0,0,0,0,1,8
Andorra,2007-01-01,1,0,0,0,0,1,0
Armenia,2007-01-01,1,0,0,0,0,1,1
Australia,2007-01-01,1,0,0,0,0,1,71
Austria,2007-01-01,1,0,0,0,0,1,19
Bahamas,2007-01-01,1,0,0,0,0,1,3
Barbados,2007-01-01,1,0,0,0,0,1,2
Canada,2007-01-01,1,0,0,0,0,1,86
Chile,2007-01-01,1,0,0,0,0,1,23
Colombia,2007-01-01,1,0,0,0,0,1,51
Czechia,2007-01-01,1,0,0,0,0,1,17
Germany,2007-01-01,1,0,0,0,0,1,463
Egypt,2007-01-01,1,0,0,0,0,1,85
Finland,2007-01-01,1,0,0,0,0,1,37
United Kingdom (England and Wales),2007-01-01,1,0,0,0,0,1,128
United Kingdom (Scotland),2007-01-01,1,0,0,0,0,1,15
Grenada,2007-01-01,1,0,0,0,0,1,1
"China, Hong Kong Special Administrative Region",2007-01-01,1,0,0,0,0,1,9
Hungary,2007-01-01,1,0,0,0,0,1,46
Italy,2007-01-01,1,0,0,0,0,1,103
Jamaica,2007-01-01,1,0,0,0,0,1,25
Sri Lanka,2007-01-01,1,0,0,0,0,1,71
Lithuania,2007-01-01,1,0,0,0,0,1,24
Luxembourg,2007-01-01,1,0,0,0,0,1,2
Republic of Moldova,2007-01-01,1,0,0,0,0,1,5
North Macedonia,2007-01-01,1,0,0,0,0,1,7
Malta,2007-01-01,1,0,0,0,0,1,0
Mongolia,2007-01-01,1,0,0,0,0,1,7
Netherlands (Kingdom of the),2007-01-01,1,0,0,0,0,1,30
New Zealand,2007-01-01,1,0,0,0,0,1,12
Panama,2007-01-01,1,0,0,0,0,1,11
Romania,2007-01-01,1,0,0,0,0,1,44
El Salvador,2007-01-01,1,0,0,0,0,1,1
Slovenia,2007-01-01,1,0,0,0,0,1,6
Trinidad and Tobago,2007-01-01,1,0,0,0,0,1,8
Saint Vincent and the Grenadines,2007-01-01,1,0,0,0,0,1,6
Albania,2008-01-01,1,0,0,0,0,1,5
Andorra,2008-01-01,1,0,0,0,0,1,1
Armenia,2008-01-01,1,0,0,0,0,1,0
Australia,2008-01-01,1,0,0,0,0,1,74
Austria,2008-01-01,1,0,0,0,0,1,18
Bahamas,2008-01-01,1,0,0,0,0,1,2
Barbados,2008-01-01,1,0,0,0,0,1,1
Canada,2008-01-01,1,0,0,0,0,1,91
Chile,2008-01-01,1,0,0,0,0,1,14
Colombia,2008-01-01,1,0,0,0,0,1,62
Czechia,2008-01-01,1,0,0,0,0,1,28
Germany,2008-01-01,1,0,0,0,0,1,463
Egypt,2008-01-01,1,0,0,0,0,1,107
Finland,2008-01-01,1,0,0,0,0,1,28
United Kingdom (England and Wales),2008-01-01,1,0,0,0,0,1,134
United Kingdom (Scotland),2008-01-01,1,0,0,0,0,1,18
Grenada,2008-01-01,1,0,0,0,0,1,0
"China, Hong Kong Special Administrative Region",2008-01-01,1,0,0,0,0,1,14
Hungary,2008-01-01,1,0,0,0,0,1,37
Italy,2008-01-01,1,0,0,0,0,1,109
Jamaica,2008-01-01,1,0,0,0,0,1,30
Sri Lanka,2008-01-01,1,0,0,0,0,1,62
Lithuania,2008-01-01,1,0,0,0,0,1,27
Luxembourg,2008-01-01,1,0,0,0,0,1,2
Republic of Moldova,2008-01-01,1,0,0,0,0,1,15
North Macedonia,2008-01-01,1,0,0,0,0,1,7
Malta,2008-01-01,1,0,0,0,0,1,1
Mongolia,2008-01-01,1,0,0,0,0,1,15
Netherlands (Kingdom of the),2008-01-01,1,0,0,0,0,1,29
New Zealand,2008-01-01,1,0,0,0,0,1,9
Panama,2008-01-01,1,0,0,0,0,1,14
Romania,2008-01-01,1,0,0,0,0,1,51
El Salvador,2008-01-01,1,0,0,0,0,1,2
Slovenia,2008-01-01,1,0,0,0,0,1,4
Trinidad and Tobago,2008-01-01,1,0,0,0,0,1,19
Saint Vincent and the Grenadines,2008-01-01,1,0,0,0,0,1,3
Albania,2009-01-01,1,0,0,0,0,1,7
Andorra,2009-01-01,1,0,0,0,0,1,1
Armenia,2009-01-01,1,0,0,0,0,1,1
Australia,2009-01-01,1,0,0,0,0,1,55
Austria,2009-01-01,1,0,0,0,0,1,26
Bahamas,2009-01-01,1,0,0,0,0,1,2
Barbados,2009-01-01,1,0,0,0,0,1,1
Canada,2009-01-01,1,0,0,0,0,1,99
Switzerland,2009-01-01,1,0,0,0,0,1,16
Chile,2009-01-01,1,0,0,0,0,1,6
Colombia,2009-01-01,1,0,0,0,0,1,17
Czechia,2009-01-01,1,0,0,0,0,1,22
Germany,2009-01-01,1,0,0,0,0,1,228
Dominican Republic,2009-01-01,1,0,0,0,0,1,54
Egypt,2009-01-01,1,0,0,0,0,1,107
Finland,2009-01-01,1,0,0,0,0,1,27
United Kingdom (England and Wales),2009-01-01,1,0,0,0,0,1,138
United Kingdom (Scotland),2009-01-01,1,0,0,0,0,1,12
Grenada,2009-01-01,1,0,0,0,0,1,2
"China, Hong Kong Special Administrative Region",2009-01-01,1,0,0,0,0,1,19
Hungary,2009-01-01,1,0,0,0,0,1,38
Italy,2009-01-01,1,0,0,0,0,1,130
Jamaica,2009-01-01,1,0,0,0,0,1,32
Sri Lanka,2009-01-01,1,0,0,0,0,1,84
Lithuania,2009-01-01,1,0,0,0,0,1,26
Luxembourg,2009-01-01,1,0,0,0,0,1,0
Republic of Moldova,2009-01-01,1,0,0,0,0,1,6
North Macedonia,2009-01-01,1,0,0,0,0,1,9
Malta,2009-01-01,1,0,0,0,0,1,2
Mongolia,2009-01-01,1,0,0,0,0,1,7
Mauritius,2009-01-01,1,0,0,0,0,1,10
Netherlands (Kingdom of the),2009-01-01,1,0,0,0,0,1,35
New Zealand,2009-01-01,1,0,0,0,0,1,19
Panama,2009-01-01,1,0,0,0,0,1,21
Romania,2009-01-01,1,0,0,0,0,1,38
El Salvador,2009-01-01,1,0,0,0,0,1,14
Slovenia,2009-01-01,1,0,0,0,0,1,5
Trinidad and Tobago,2009-01-01,1,0,0,0,0,1,11
Holy See,2009-01-01,1,0,0,0,0,1,0
Saint Vincent and the Grenadines,2009-01-01,1,0,0,0,0,1,1
Albania,2010-01-01,1,0,0,0,0,1,15
Andorra,2010-01-01,1,0,0,0,0,1,0
Armenia,2010-01-01,1,0,0,0,0,1,2
Austria,2010-01-01,1,0,0,0,0,1,17
Azerbaijan,2010-01-01,1,0,0,0,0,1,17
Bahamas,2010-01-01,1,0,0,0,0,1,7
Bosnia and Herzegovina,2010-01-01,1,0,0,0,0,1,12
Bermuda,2010-01-01,1,0,0,0,0,1,0
Barbados,2010-01-01,1,0,0,0,0,1,2
Canada,2010-01-01,1,0,0,0,0,1,95
Switzerland,2010-01-01,1,0,0,0,0,1,19
Chile,2010-01-01,1,0,0,0,0,1,5
Colombia,2010-01-01,1,0,0,0,0,1,110
Czechia,2010-01-01,1,0,0,0,0,1,36
Germany,2010-01-01,1,0,0,0,0,1,232
Dominican Republic,2010-01-01,1,0,0,0,0,1,65
Egypt,2010-01-01,1,0,0,0,0,1,112
Spain,2010-01-01,1,0,0,0,0,1,100
Finland,2010-01-01,1,0,0,0,0,1,21
United Kingdom (England and Wales),2010-01-01,1,0,0,0,0,1,134
United Kingdom (Northern Ireland),2010-01-01,1,0,0,0,0,1,5
United Kingdom (Scotland),2010-01-01,1,0,0,0,0,1,16
Georgia,2010-01-01,1,0,0,0,0,1,3
Grenada,2010-01-01,1,0,0,0,0,1,0
Croatia,2010-01-01,1,0,0,0,0,1,14
Hungary,2010-01-01,1,0,0,0,0,1,29
Iceland,2010-01-01,1,0,0,0,0,1,0
Italy,2010-01-01,1,0,0,0,0,1,112
Jamaica,2010-01-01,1,0,0,0,0,1,19
Liechtenstein,2010-01-01,1,0,0,0,0,1,0
Sri Lanka,2010-01-01,1,0,0,0,0,1,65
Lithuania,2010-01-01,1,0,0,0,0,1,32
Luxembourg,2010-01-01,1,0,0,0,0,1,4
Republic of Moldova,2010-01-01,1,0,0,0,0,1,18
North Macedonia,2010-01-01,1,0,0,0,0,1,10
Malta,2010-01-01,1,0,0,0,0,1,1
Mongolia,2010-01-01,1,0,0,0,0,1,6
Mauritius,2010-01-01,1,0,0,0,0,1,6
Netherlands (Kingdom of the),2010-01-01,1,0,0,0,0,1,40
New Zealand,2010-01-01,1,0,0,0,0,1,12
Panama,2010-01-01,1,0,0,0,0,1,22
Romania,2010-01-01,1,0,0,0,0,1,35
Russian Federation,2010-01-01,1,0,0,0,0,1,1008
El Salvador,2010-01-01,1,0,0,0,0,1,2
Slovakia,2010-01-01,1,0,0,0,0,1,5
Slovenia,2010-01-01,1,0,0,0,0,1,3
Trinidad and Tobago,2010-01-01,1,0,0,0,0,1,18
United Republic of Tanzania,2010-01-01,1,0,0,0,0,1,440
United States of America,2010-01-01,1,0,0,0,0,1,1418
Holy See,2010-01-01,1,0,0,0,0,1,0
Albania,2011-01-01,1,0,0,0,0,1,16
Andorra,2011-01-01,1,0,0,0,0,1,0
Armenia,2011-01-01,1,0,0,0,0,1,0
Austria,2011-01-01,1,0,0,0,0,1,21
Bahamas,2011-01-01,1,0,0,0,0,1,3
Bosnia and Herzegovina,2011-01-01,1,0,0,0,0,1,11
Belarus,2011-01-01,1,0,0,0,0,1,42
Bermuda,2011-01-01,1,0,0,0,0,1,1
Barbados,2011-01-01,1,0,0,0,0,1,1
Canada,2011-01-01,1,0,0,0,0,1,109
Switzerland,2011-01-01,1,0,0,0,0,1,21
Chile,2011-01-01,1,0,0,0,0,1,9
Colombia,2011-01-01,1,0,0,0,0,1,119
Cyprus,2011-01-01,1,0,0,0,0,1,4
Czechia,2011-01-01,1,0,0,0,0,1,30
Germany,2011-01-01,1,0,0,0,0,1,228
Dominican Republic,2011-01-01,1,0,0,0,0,1,83
Egypt,2011-01-01,1,0,0,0,0,1,92
Spain,2011-01-01,1,0,0,0,0,1,73
Finland,2011-01-01,1,0,0,0,0,1,28
United Kingdom (England and Wales),2011-01-01,1,0,0,0,0,1,120
United Kingdom (Northern Ireland),2011-01-01,1,0,0,0,0,1,3
United Kingdom (Scotland),2011-01-01,1,0,0,0,0,1,12
Grenada,2011-01-01,1,0,0,0,0,1,1
Guyana,2011-01-01,1,0,0,0,0,1,21
Croatia,2011-01-01,1,0,0,0,0,1,10
Hungary,2011-01-01,1,0,0,0,0,1,21
Iceland,2011-01-01,1,0,0,0,0,1,1
Italy,2011-01-01,1,0,0,0,0,1,118
Jamaica,2011-01-01,1,0,0,0,0,1,31
Jordan,2011-01-01,1,0,0,0,0,1,25
Liechtenstein,2011-01-01,1,0,0,0,0,1,0
Sri Lanka,2011-01-01,1,0,0,0,0,1,65
Lithuania,2011-01-01,1,0,0,0,0,1,23
Luxembourg,2011-01-01,1,0,0,0,0,1,0
Republic of Moldova,2011-01-01,1,0,0,0,0,1,16
North Macedonia,2011-01-01,1,0,0,0,0,1,3
Malta,2011-01-01,1,0,0,0,0,1,3
Montenegro,2011-01-01,1,0,0,0,0,1,3
Mongolia,2011-01-01,1,0,0,0,0,1,2
Mauritius,2011-01-01,1,0,0,0,0,1,4
Netherlands (Kingdom of the),2011-01-01,1,0,0,0,0,1,35
New Zealand,2011-01-01,1,0,0,0,0,1,10
Panama,2011-01-01,1,0,0,0,0,1,18
Peru,2011-01-01,1,0,0,0,0,1,117
Romania,2011-01-01,1,0,0,0,0,1,36
Russian Federation,2011-01-01,1,0,0,0,0,1,994
El Salvador,2011-01-01,1,0,0,0,0,1,1
Slovakia,2011-01-01,1,0,0,0,0,1,4
Slovenia,2011-01-01,1,0,0,0,0,1,4
Trinidad and Tobago,2011-01-01,1,0,0,0,0,1,7
United Republic of Tanzania,2011-01-01,1,0,0,0,0,1,431
Uruguay,2011-01-01,1,0,0,0,0,1,24
United States of America,2011-01-01,1,0,0,0,0,1,1360
Holy See,2011-01-01,1,0,0,0,0,1,0
Albania,2012-01-01,1,0,0,0,0,1,14
Andorra,2012-01-01,1,0,0,0,0,1,0
Armenia,2012-01-01,1,0,0,0,0,1,2
Austria,2012-01-01,1,0,0,0,0,1,11
Azerbaijan,2012-01-01,1,0,0,0,0,1,6
Bahamas,2012-01-01,1,0,0,0,0,1,0
Bosnia and Herzegovina,2012-01-01,1,0,0,0,0,1,12
Belarus,2012-01-01,1,0,0,0,0,1,37
Bermuda,2012-01-01,1,0,0,0,0,1,0
Barbados,2012-01-01,1,0,0,0,0,1,2
Canada,2012-01-01,1,0,0,0,0,1,104
Switzerland,2012-01-01,1,0,0,0,0,1,14
Chile,2012-01-01,1,0,0,0,0,1,11
Colombia,2012-01-01,1,0,0,0,0,1,124
Cyprus,2012-01-01,1,0,0,0,0,1,1
Czechia,2012-01-01,1,0,0,0,0,1,31
Germany,2012-01-01,1,0,0,0,0,1,182
Spain,2012-01-01,1,0,0,0,0,1,72
Finland,2012-01-01,1,0,0,0,0,1,30
United Kingdom (England and Wales),2012-01-01,1,0,0,0,0,1,121
United Kingdom (Northern Ireland),2012-01-01,1,0,0,0,0,1,1
United Kingdom (Scotland),2012-01-01,1,0,0,0,0,1,7
Grenada,2012-01-01,1,0,0,0,0,1,4
Guyana,2012-01-01,1,0,0,0,0,1,14
Croatia,2012-01-01,1,0,0,0,0,1,12
Hungary,2012-01-01,1,0,0,0,0,1,36
Iceland,2012-01-01,1,0,0,0,0,1,1
Italy,2012-01-01,1,0,0,0,0,1,111
Jamaica,2012-01-01,1,0,0,0,0,1,34
Jordan,2012-01-01,1,0,0,0,0,1,23
Liechtenstein,2012-01-01,1,0,0,0,0,1,0
Sri Lanka,2012-01-01,1,0,0,0,0,1,58
Lithuania,2012-01-01,1,0,0,0,0,1,17
Latvia,2012-01-01,1,0,0,0,0,1,5
"China, Macao Special Administrative Region",2012-01-01,1,0,0,0,0,1,1
North Macedonia,2012-01-01,1,0,0,0,0,1,4
Malta,2012-01-01,1,0,0,0,0,1,2
Mongolia,2012-01-01,1,0,0,0,0,1,10
Mauritius,2012-01-01,1,0,0,0,0,1,8
Netherlands (Kingdom of the),2012-01-01,1,0,0,0,0,1,26
New Zealand,2012-01-01,1,0,0,0,0,1,14
Panama,2012-01-01,1,0,0,0,0,1,9
Peru,2012-01-01,1,0,0,0,0,1,115
El Salvador,2012-01-01,1,0,0,0,0,1,13
Slovakia,2012-01-01,1,0,0,0,0,1,1
Slovenia,2012-01-01,1,0,0,0,0,1,5
Trinidad and Tobago,2012-01-01,1,0,0,0,0,1,10
United Republic of Tanzania,2012-01-01,1,0,0,0,0,1,401
Uruguay,2012-01-01,1,0,0,0,0,1,26
United States of America,2012-01-01,1,0,0,0,0,1,1318
Holy See,2012-01-01,1,0,0,0,0,1,0
Albania,2013-01-01,1,0,0,0,0,1,17
Andorra,2013-01-01,1,0,0,0,0,1,0
Armenia,2013-01-01,1,0,0,0,0,1,1
Austria,2013-01-01,1,0,0,0,0,1,21
Bosnia and Herzegovina,2013-01-01,1,0,0,0,0,1,11
Belarus,2013-01-01,1,0,0,0,0,1,32
Bermuda,2013-01-01,1,0,0,0,0,1,0
Barbados,2013-01-01,1,0,0,0,0,1,6
Canada,2013-01-01,1,0,0,0,0,1,95
Switzerland,2013-01-01,1,0,0,0,0,1,18
Chile,2013-01-01,1,0,0,0,0,1,56
Colombia,2013-01-01,1,0,0,0,0,1,102
Cyprus,2013-01-01,1,0,0,0,0,1,1
Czechia,2013-01-01,1,0,0,0,0,1,18
Germany,2013-01-01,1,0,0,0,0,1,224
Spain,2013-01-01,1,0,0,0,0,1,74
Finland,2013-01-01,1,0,0,0,0,1,17
United Kingdom (England and Wales),2013-01-01,1,0,0,0,0,1,134
United Kingdom (Northern Ireland),2013-01-01,1,0,0,0,0,1,5
United Kingdom (Scotland),2013-01-01,1,0,0,0,0,1,9
Grenada,2013-01-01,1,0,0,0,0,1,1
Guyana,2013-01-01,1,0,0,0,0,1,1
Honduras,2013-01-01,1,0,0,0,0,1,2
Croatia,2013-01-01,1,0,0,0,0,1,13
Hungary,2013-01-01,1,0,0,0,0,1,38
Iceland,2013-01-01,1,0,0,0,0,1,0
Italy,2013-01-01,1,0,0,0,0,1,125
Jamaica,2013-01-01,1,0,0,0,0,1,32
Sri Lanka,2013-01-01,1,0,0,0,0,1,55
Lithuania,2013-01-01,1,0,0,0,0,1,22
Latvia,2013-01-01,1,0,0,0,0,1,5
Morocco,2013-01-01,1,0,0,0,0,1,63
Republic of Moldova,2013-01-01,1,0,0,0,0,1,13
North Macedonia,2013-01-01,1,0,0,0,0,1,5
Malta,2013-01-01,1,0,0,0,0,1,0
Montenegro,2013-01-01,1,0,0,0,0,1,1
Mongolia,2013-01-01,1,0,0,0,0,1,13
Netherlands (Kingdom of the),2013-01-01,1,0,0,0,0,1,35
New Zealand,2013-01-01,1,0,0,0,0,1,9
Peru,2013-01-01,1,0,0,0,0,1,113
El Salvador,2013-01-01,1,0,0,0,0,1,18
Slovakia,2013-01-01,1,0,0,0,0,1,2
Slovenia,2013-01-01,1,0,0,0,0,1,2
Trinidad and Tobago,2013-01-01,1,0,0,0,0,1,12
United Republic of Tanzania,2013-01-01,1,0,0,0,0,1,421
Uruguay,2013-01-01,1,0,0,0,0,1,29
United States of America,2013-01-01,1,0,0,0,0,1,1298
Holy See,2013-01-01,1,0,0,0,0,1,0
Albania,2014-01-01,1,0,0,0,0,1,10
Andorra,2014-01-01,1,0,0,0,0,1,0
Armenia,2014-01-01,1,0,0,0,0,1,4
Australia,2014-01-01,1,0,0,0,0,1,59
Austria,2014-01-01,1,0,0,0,0,1,15
Bahamas,2014-01-01,1,0,0,0,0,1,3
Bosnia and Herzegovina,2014-01-01,1,0,0,0,0,1,6
Belarus,2014-01-01,1,0,0,0,0,1,32
Belize,2014-01-01,1,0,0,0,0,1,2
Bermuda,2014-01-01,1,0,0,0,0,1,1
Barbados,2014-01-01,1,0,0,0,0,1,2
Canada,2014-01-01,1,0,0,0,0,1,106
Switzerland,2014-01-01,1,0,0,0,0,1,17
Chile,2014-01-01,1,0,0,0,0,1,43
Colombia,2014-01-01,1,0,0,0,0,1,130
Cyprus,2014-01-01,1,0,0,0,0,1,1
Czechia,2014-01-01,1,0,0,0,0,1,21
Germany,2014-01-01,1,0,0,0,0,1,241
Dominica,2014-01-01,1,0,0,0,0,1,1
Algeria,2014-01-01,1,0,0,0,0,1,59
Ecuador,2014-01-01,1,0,0,0,0,1,65
Spain,2014-01-01,1,0,0,0,0,1,69
Finland,2014-01-01,1,0,0,0,0,1,18
United Kingdom (England and Wales),2014-01-01,1,0,0,0,0,1,116
United Kingdom (Northern Ireland),2014-01-01,1,0,0,0,0,1,5
United Kingdom (Scotland),2014-01-01,1,0,0,0,0,1,10
Georgia,2014-01-01,1,0,0,0,0,1,2
Grenada,2014-01-01,1,0,0,0,0,1,2
Honduras,2014-01-01,1,0,0,0,0,1,7
Croatia,2014-01-01,1,0,0,0,0,1,14
Hungary,2014-01-01,1,0,0,0,0,1,36
Iceland,2014-01-01,1,0,0,0,0,1,1
Italy,2014-01-01,1,0,0,0,0,1,117
Jamaica,2014-01-01,1,0,0,0,0,1,18
Lithuania,2014-01-01,1,0,0,0,0,1,19
Luxembourg,2014-01-01,1,0,0,0,0,1,2
Latvia,2014-01-01,1,0,0,0,0,1,17
"China, Macao Special Administrative Region",2014-01-01,1,0,0,0,0,1,0
Republic of Moldova,2014-01-01,1,0,0,0,0,1,17
North Macedonia,2014-01-01,1,0,0,0,0,1,8
Malta,2014-01-01,1,0,0,0,0,1,1
Montenegro,2014-01-01,1,0,0,0,0,1,4
Mongolia,2014-01-01,1,0,0,0,0,1,9
Netherlands (Kingdom of the),2014-01-01,1,0,0,0,0,1,21
New Zealand,2014-01-01,1,0,0,0,0,1,12
Peru,2014-01-01,1,0,0,0,0,1,143
Paraguay,2014-01-01,1,0,0,0,0,1,32
Russian Federation,2014-01-01,1,0,0,0,0,1,1179
El Salvador,2014-01-01,1,0,0,0,0,1,9
Slovakia,2014-01-01,1,0,0,0,0,1,0
Slovenia,2014-01-01,1,0,0,0,0,1,4
Trinidad and Tobago,2014-01-01,1,0,0,0,0,1,15
Uruguay,2014-01-01,1,0,0,0,0,1,26
United States of America,2014-01-01,1,0,0,0,0,1,1305
Holy See,2014-01-01,1,0,0,0,0,1,0
Albania,2015-01-01,1,0,0,0,0,1,10
Andorra,2015-01-01,1,0,0,0,0,1,0
Argentina,2015-01-01,1,0,0,0,0,1,169
Armenia,2015-01-01,1,0,0,0,0,1,3
Australia,2015-01-01,1,0,0,0,0,1,62
Austria,2015-01-01,1,0,0,0,0,1,14
Bahamas,2015-01-01,1,0,0,0,0,1,8
Bosnia and Herzegovina,2015-01-01,1,0,0,0,0,1,12
Belarus,2015-01-01,1,0,0,0,0,1,55
Bermuda,2015-01-01,1,0,0,0,0,1,0
Barbados,2015-01-01,1,0,0,0,0,1,0
Canada,2015-01-01,1,0,0,0,0,1,119
Switzerland,2015-01-01,1,0,0,0,0,1,22
Chile,2015-01-01,1,0,0,0,0,1,43
Colombia,2015-01-01,1,0,0,0,0,1,147
Cyprus,2015-01-01,1,0,0,0,0,1,1
Czechia,2015-01-01,1,0,0,0,0,1,20
Germany,2015-01-01,1,0,0,0,0,1,210
Dominica,2015-01-01,1,0,0,0,0,1,1
Algeria,2015-01-01,1,0,0,0,0,1,37
Ecuador,2015-01-01,1,0,0,0,0,1,82
Spain,2015-01-01,1,0,0,0,0,1,75
Finland,2015-01-01,1,0,0,0,0,1,10
France,2015-01-01,1,0,0,0,0,1,134
United Kingdom (England and Wales),2015-01-01,1,0,0,0,0,1,110
United Kingdom (Northern Ireland),2015-01-01,1,0,0,0,0,1,3
United Kingdom (Scotland),2015-01-01,1,0,0,0,0,1,6
Greece,2015-01-01,1,0,0,0,0,1,11
Grenada,2015-01-01,1,0,0,0,0,1,1
Guyana,2015-01-01,1,0,0,0,0,1,15
Honduras,2015-01-01,1,0,0,0,0,1,20
Croatia,2015-01-01,1,0,0,0,0,1,13
Iceland,2015-01-01,1,0,0,0,0,1,0
Italy,2015-01-01,1,0,0,0,0,1,111
Jamaica,2015-01-01,1,0,0,0,0,1,11
Liechtenstein,2015-01-01,1,0,0,0,0,1,0
Lithuania,2015-01-01,1,0,0,0,0,1,14
Latvia,2015-01-01,1,0,0,0,0,1,9
"China, Macao Special Administrative Region",2015-01-01,1,0,0,0,0,1,1
Morocco,2015-01-01,1,0,0,0,0,1,79
Republic of Moldova,2015-01-01,1,0,0,0,0,1,7
Mexico,2015-01-01,1,0,0,0,0,1,94
North Macedonia,2015-01-01,1,0,0,0,0,1,6
Malta,2015-01-01,1,0,0,0,0,1,1
Montenegro,2015-01-01,1,0,0,0,0,1,3
Mongolia,2015-01-01,1,0,0,0,0,1,8
Netherlands (Kingdom of the),2015-01-01,1,0,0,0,0,1,33
New Zealand,2015-01-01,1,0,0,0,0,1,13
Oman,2015-01-01,1,0,0,0,0,1,2
Peru,2015-01-01,1,0,0,0,0,1,110
Paraguay,2015-01-01,1,0,0,0,0,1,18
Romania,2015-01-01,1,0,0,0,0,1,64
Russian Federation,2015-01-01,1,0,0,0,0,1,1295
El Salvador,2015-01-01,1,0,0,0,0,1,17
Slovakia,2015-01-01,1,0,0,0,0,1,1
Slovenia,2015-01-01,1,0,0,0,0,1,3
Trinidad and Tobago,2015-01-01,1,0,0,0,0,1,7
United Republic of Tanzania,2015-01-01,1,0,0,0,0,1,514
Uruguay,2015-01-01,1,0,0,0,0,1,29
United States of America,2015-01-01,1,0,0,0,0,1,1324
Holy See,2015-01-01,1,0,0,0,0,1,0
Albania,2016-01-01,1,0,0,0,0,1,15
Australia,2016-01-01,1,0,0,0,0,1,52
Austria,2016-01-01,1,0,0,0,0,1,23
Bahamas,2016-01-01,1,0,0,0,0,1,1
Bosnia and Herzegovina,2016-01-01,1,0,0,0,0,1,7
Belarus,2016-01-01,1,0,0,0,0,1,33
Belize,2016-01-01,1,0,0,0,0,1,5
Bermuda,2016-01-01,1,0,0,0,0,1,0
Canada,2016-01-01,1,0,0,0,0,1,98
Switzerland,2016-01-01,1,0,0,0,0,1,18
Chile,2016-01-01,1,0,0,0,0,1,51
