Id,Country,Year,VALUE,Demographic,Probability,Baseline,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Cumulative_Growth
5501,Spain,2025,41.569427,AllGenders_Over18,11.117580340264647,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5510,Spain,2026,40.046852,AllGenders_Over18,11.549291115311908,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5519,Spain,2027,38.168198,AllGenders_Over18,11.989224952741019,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5528,Spain,2028,37.382393,AllGenders_Over18,12.437381852551985,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5537,Spain,2029,37.28149,AllGenders_Over18,12.893761814744803,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5484,Spain,2023,42.509712,AllGenders_Under18,3.8634215500945173,42.509712,,First Year,,,0.0
5493,Spain,2024,42.08027,AllGenders_Under18,4.019503780718335,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5502,Spain,2025,41.569427,AllGenders_Under18,4.1786767485822285,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5511,Spain,2026,40.046852,AllGenders_Under18,4.340940453686198,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5520,Spain,2027,38.168198,AllGenders_Under18,4.506294896030245,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5529,Spain,2028,37.382393,AllGenders_Under18,4.674740075614367,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5538,Spain,2029,37.28149,AllGenders_Under18,4.846275992438562,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5485,Spain,2023,42.509712,Female_AllAges,18.33623779143037,42.509712,,First Year,,,0.0
5494,Spain,2024,42.08027,Female_AllAges,19.077021798204164,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5503,Spain,2025,41.569427,Female_AllAges,19.83247479521109,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5512,Spain,2026,40.046852,Female_AllAges,20.602596782451165,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5521,Spain,2027,38.168198,Female_AllAges,21.38738775992439,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5530,Spain,2028,37.382393,Female_AllAges,22.18684772763075,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5539,Spain,2029,37.28149,Female_AllAges,23.000976685570258,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5486,Spain,2023,42.509712,Female_Over18,7.5425659000210015,42.509712,,First Year,,,0.0
5495,Spain,2024,42.08027,Female_Over18,7.847285562381851,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5504,Spain,2025,41.569427,Female_Over18,8.158039277462716,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5513,Spain,2026,40.046852,Female_Over18,8.474827045263597,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5522,Spain,2027,38.168198,Female_Over18,8.797648865784497,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5531,Spain,2028,37.382393,Female_Over18,9.126504739025412,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5540,Spain,2029,37.28149,Female_Over18,9.461394664986347,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5487,Spain,2023,42.509712,Female_Under18,2.8349644244906527,42.509712,,First Year,,,0.0
5496,Spain,2024,42.08027,Female_Under18,2.949496987240075,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5505,Spain,2025,41.569427,Female_Under18,3.066297521529089,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5514,Spain,2026,40.046852,Female_Under18,3.185366027357696,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5523,Spain,2027,38.168198,Female_Under18,3.306702504725898,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5532,Spain,2028,37.382393,Female_Under18,3.4303069536336896,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5541,Spain,2029,37.28149,Female_Under18,3.5561793740810734,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5488,Spain,2023,42.509712,Male_AllAges,20.53427260554505,42.509712,,First Year,,,0.0
5497,Spain,2024,42.08027,Male_AllAges,21.363857218809077,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5506,Spain,2025,41.569427,Male_AllAges,22.209869250157524,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5515,Spain,2026,40.046852,Male_AllAges,23.072308699590423,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5524,Spain,2027,38.168198,Male_AllAges,23.951175567107754,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5533,Spain,2028,37.382393,Male_AllAges,24.846469852709514,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5542,Spain,2029,37.28149,Male_AllAges,25.758191556395722,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5489,Spain,2023,42.509712,Male_Over18,8.446722064692288,42.509712,,First Year,,,0.0
5498,Spain,2024,42.08027,Male_Over18,8.787969636105858,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5507,Spain,2025,41.569427,Male_Over18,9.135974585171178,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5516,Spain,2026,40.046852,Male_Over18,9.490736911888256,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5525,Spain,2027,38.168198,Male_Over18,9.852256616257089,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5534,Spain,2028,37.382393,Male_Over18,10.22053369827767,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5543,Spain,2029,37.28149,Male_Over18,10.595568157950012,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5490,Spain,2023,42.509712,Male_Under18,3.174802431211929,42.509712,,First Year,,,0.0
5499,Spain,2024,42.08027,Male_Under18,3.303064449432892,42.509712,-1.0102209114002059,Declining,-0.47014250000000146,Mild decline,-1.0102209114002034
5508,Spain,2025,41.569427,Male_Under18,3.433866309598821,42.509712,-1.213972724034329,Declining,-1.0167089999999988,Sharp decline,-2.211929829117645
5517,Spain,2026,40.046852,Male_Under18,3.5672080117097225,42.509712,-3.662727898558704,Declining,-1.7006145000000004,Sharp decline,-5.79364075672872
5526,Spain,2027,38.168198,Male_Under18,3.7030895557655956,42.509712,-4.691140267404803,Declining,-1.3322295000000004,Sharp decline,-10.212993209645841
5535,Spain,2028,37.382393,Male_Under18,3.841510941766435,42.509712,-2.0587951257221904,Declining,-0.44335399999999936,Mild decline,-12.061523728977509
5544,Spain,2029,37.28149,Male_Under18,3.9824721697122443,42.509712,-0.2699211899034992,Stable,,,-12.29888831051126
5545,Sri Lanka,2022,25.779873,AllGenders_AllAges,18.459833795013854,25.779873,,First Year,,,0.0
5554,Sri Lanka,2023,26.319191,AllGenders_AllAges,19.20561108033241,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5563,Sri Lanka,2024,26.684502,AllGenders_AllAges,19.96615623268698,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5572,Sri Lanka,2025,27.11189,AllGenders_AllAges,20.741469252077565,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5581,Sri Lanka,2026,26.95911,AllGenders_AllAges,21.531550138504155,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5590,Sri Lanka,2027,26.87283,AllGenders_AllAges,22.33639889196676,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5599,Sri Lanka,2028,26.756334,AllGenders_AllAges,23.156015512465373,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5608,Sri Lanka,2029,26.455738,AllGenders_AllAges,23.990400000000005,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5546,Sri Lanka,2022,25.779873,AllGenders_Over18,14.969529085872574,25.779873,,First Year,,,0.0
5555,Sri Lanka,2023,26.319191,AllGenders_Over18,15.574298060941826,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5564,Sri Lanka,2024,26.684502,AllGenders_Over18,16.191042659279777,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5573,Sri Lanka,2025,27.11189,AllGenders_Over18,16.819762880886422,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5582,Sri Lanka,2026,26.95911,AllGenders_Over18,17.460458725761768,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5591,Sri Lanka,2027,26.87283,AllGenders_Over18,18.113130193905818,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5600,Sri Lanka,2028,26.756334,AllGenders_Over18,18.77777728531856,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5609,Sri Lanka,2029,26.455738,AllGenders_Over18,19.4544,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5547,Sri Lanka,2022,25.779873,AllGenders_Under18,3.412742382271467,25.779873,,First Year,,,0.0
5556,Sri Lanka,2023,26.319191,AllGenders_Under18,3.550617174515235,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5565,Sri Lanka,2024,26.684502,AllGenders_Under18,3.6912221606648172,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5574,Sri Lanka,2025,27.11189,AllGenders_Under18,3.83455734072022,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5583,Sri Lanka,2026,26.95911,AllGenders_Under18,3.98062271468144,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5592,Sri Lanka,2027,26.87283,AllGenders_Under18,4.129418282548474,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5601,Sri Lanka,2028,26.756334,AllGenders_Under18,4.280944044321329,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5610,Sri Lanka,2029,26.455738,AllGenders_Under18,4.435199999999999,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5548,Sri Lanka,2022,25.779873,Female_AllAges,16.983047091412743,25.779873,,First Year,,,0.0
5557,Sri Lanka,2023,26.319191,Female_AllAges,17.669162193905812,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5566,Sri Lanka,2024,26.684502,Female_AllAges,18.368863734072022,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5575,Sri Lanka,2025,27.11189,Female_AllAges,19.082151711911358,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5584,Sri Lanka,2026,26.95911,Female_AllAges,19.809026127423824,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5593,Sri Lanka,2027,26.87283,Female_AllAges,20.549486980609423,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5602,Sri Lanka,2028,26.756334,Female_AllAges,21.303534271468145,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5611,Sri Lanka,2029,26.455738,Female_AllAges,22.071168000000007,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5549,Sri Lanka,2022,25.779873,Female_Over18,13.771966759002769,25.779873,,First Year,,,0.0
5558,Sri Lanka,2023,26.319191,Female_Over18,14.328354216066478,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5567,Sri Lanka,2024,26.684502,Female_Over18,14.895759246537397,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5576,Sri Lanka,2025,27.11189,Female_Over18,15.474181850415505,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5585,Sri Lanka,2026,26.95911,Female_Over18,16.063622027700827,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5594,Sri Lanka,2027,26.87283,Female_Over18,16.66407977839335,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5603,Sri Lanka,2028,26.756334,Female_Over18,17.275555102493072,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5612,Sri Lanka,2029,26.455738,Female_Over18,17.898048,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5550,Sri Lanka,2022,25.779873,Female_Under18,3.1397229916897493,25.779873,,First Year,,,0.0
5559,Sri Lanka,2023,26.319191,Female_Under18,3.266567800554016,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5568,Sri Lanka,2024,26.684502,Female_Under18,3.3959243878116316,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5577,Sri Lanka,2025,27.11189,Female_Under18,3.527792753462602,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5586,Sri Lanka,2026,26.95911,Female_Under18,3.662172897506925,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5595,Sri Lanka,2027,26.87283,Female_Under18,3.799064819944596,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5604,Sri Lanka,2028,26.756334,Female_Under18,3.9384685207756216,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5613,Sri Lanka,2029,26.455738,Female_Under18,4.0803840000000005,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5551,Sri Lanka,2022,25.779873,Male_AllAges,14.662382271468143,25.779873,,First Year,,,0.0
5560,Sri Lanka,2023,26.319191,Male_AllAges,15.254742515235458,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5569,Sri Lanka,2024,26.684502,Male_AllAges,15.858832664819946,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5578,Sri Lanka,2025,27.11189,Male_AllAges,16.47465272022161,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5587,Sri Lanka,2026,26.95911,Male_AllAges,17.102202681440446,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5596,Sri Lanka,2027,26.87283,Male_AllAges,17.74148254847646,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5605,Sri Lanka,2028,26.756334,Male_AllAges,18.392492321329645,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5614,Sri Lanka,2029,26.455738,Male_AllAges,19.055232000000004,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5552,Sri Lanka,2022,25.779873,Male_Over18,11.890083102493074,25.779873,,First Year,,,0.0
5561,Sri Lanka,2023,26.319191,Male_Over18,12.370442459833795,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5570,Sri Lanka,2024,26.684502,Male_Over18,12.86031388365651,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5579,Sri Lanka,2025,27.11189,Male_Over18,13.359697373961216,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5588,Sri Lanka,2026,26.95911,Male_Over18,13.868592930747923,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5597,Sri Lanka,2027,26.87283,Male_Over18,14.387000554016621,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5606,Sri Lanka,2028,26.756334,Male_Over18,14.914920243767316,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5615,Sri Lanka,2029,26.455738,Male_Over18,15.452352,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5553,Sri Lanka,2022,25.779873,Male_Under18,2.7106925207756225,25.779873,,First Year,,,0.0
5562,Sri Lanka,2023,26.319191,Male_Under18,2.8202044986149586,25.779873,2.0920118574672575,Increase,0.45231449999999995,Mild growth,2.0920118574672633
5571,Sri Lanka,2024,26.684502,Male_Under18,2.9318850304709128,25.779873,1.3880023895871174,Increase,0.3963494999999994,Mild growth,3.509051421626476
5580,Sri Lanka,2025,27.11189,Male_Under18,3.0457341163434895,25.779873,1.6016337872822195,Increase,0.13730400000000031,Mild growth,5.166887362090575
5589,Sri Lanka,2026,26.95911,Male_Under18,3.161751756232687,25.779873,-0.5635165973305489,Stable,-0.11952999999999923,Mild decline,4.574254496909277
5598,Sri Lanka,2027,26.87283,Male_Under18,3.279937950138503,25.779873,-0.32004023871707865,Stable,-0.10138800000000002,Mild decline,4.239574803180768
5607,Sri Lanka,2028,26.756334,Male_Under18,3.400292698060942,25.779873,-0.43350849166240435,Stable,-0.20854600000000012,Mild decline,3.787687394736198
5616,Sri Lanka,2029,26.455738,Male_Under18,3.522816,25.779873,-1.1234573465856657,Declining,,,2.6216769958486674
5617,Suriname,2023,22.060862,AllGenders_AllAges,23.707413341255602,22.060862,,First Year,,,0.0
5626,Suriname,2024,22.471035,AllGenders_AllAges,24.665192840242337,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5635,Suriname,2025,22.861872,AllGenders_AllAges,25.641938269902063,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5644,Suriname,2026,23.279514,AllGenders_AllAges,26.6376496302348,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5653,Suriname,2027,23.779634,AllGenders_AllAges,27.652326921240544,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5662,Suriname,2028,24.305197,AllGenders_AllAges,28.68597014291929,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5671,Suriname,2029,24.828897,AllGenders_AllAges,29.738579295271037,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5618,Suriname,2023,22.060862,AllGenders_Over18,6.134813101465263,22.060862,,First Year,,,0.0
5627,Suriname,2024,22.471035,AllGenders_Over18,6.382659550764464,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5636,Suriname,2025,22.861872,AllGenders_Over18,6.63541385054483,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5645,Suriname,2026,23.279514,AllGenders_Over18,6.893076000806371,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5654,Suriname,2027,23.779634,AllGenders_Over18,7.155646001549089,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5663,Suriname,2028,24.305197,AllGenders_Over18,7.423123852772973,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5672,Suriname,2029,24.828897,AllGenders_Over18,7.695509554478032,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5619,Suriname,2023,22.060862,AllGenders_Under18,2.0795976615136476,22.060862,,First Year,,,0.0
5628,Suriname,2024,22.471035,AllGenders_Under18,2.1636134070387993,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5637,Suriname,2025,22.861872,AllGenders_Under18,2.2492928306931614,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5646,Suriname,2026,23.279514,AllGenders_Under18,2.336635932476734,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5655,Suriname,2027,23.779634,AllGenders_Under18,2.425642712389522,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5664,Suriname,2028,24.305197,AllGenders_Under18,2.516313170431513,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5673,Suriname,2029,24.828897,AllGenders_Under18,2.608647306602723,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5620,Suriname,2023,22.060862,Female_AllAges,20.320640006790526,22.060862,,First Year,,,0.0
5629,Suriname,2024,22.471035,Female_AllAges,21.14159386306486,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5638,Suriname,2025,22.861872,Female_AllAges,21.97880423134463,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5647,Suriname,2026,23.279514,Female_AllAges,22.832271111629833,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5656,Suriname,2027,23.779634,Female_AllAges,23.701994503920474,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5665,Suriname,2028,24.305197,Female_AllAges,24.587974408216535,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5674,Suriname,2029,24.828897,Female_AllAges,25.49021082451804,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5621,Suriname,2023,22.060862,Female_Over18,5.25841122982737,22.060862,,First Year,,,0.0
5630,Suriname,2024,22.471035,Female_Over18,5.470851043512396,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5639,Suriname,2025,22.861872,Female_Over18,5.687497586181283,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5648,Suriname,2026,23.279514,Female_Over18,5.9083508578340345,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5657,Suriname,2027,23.779634,Female_Over18,6.133410858470649,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5666,Suriname,2028,24.305197,Female_Over18,6.362677588091119,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5675,Suriname,2029,24.828897,Female_Over18,6.596151046695456,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5622,Suriname,2023,22.060862,Female_Under18,1.7825122812974128,22.060862,,First Year,,,0.0
5631,Suriname,2024,22.471035,Female_Under18,1.8545257774618278,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5640,Suriname,2025,22.861872,Female_Under18,1.9279652834512815,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5649,Suriname,2026,23.279514,Female_Under18,2.0028307992657726,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5658,Suriname,2027,23.779634,Female_Under18,2.079122324905305,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5667,Suriname,2028,24.305197,Female_Under18,2.1568398603698684,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5676,Suriname,2029,24.828897,Female_Under18,2.235983405659477,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5623,Suriname,2023,22.060862,Male_AllAges,30.23904762915256,22.060862,,First Year,,,0.0
5632,Suriname,2024,22.471035,Male_AllAges,31.460705153370334,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5641,Suriname,2025,22.861872,Male_AllAges,32.70655391569141,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5650,Suriname,2026,23.279514,Male_AllAges,33.976593916115824,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5659,Suriname,2027,23.779634,Male_AllAges,35.27082515464355,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5668,Suriname,2028,24.305197,Male_AllAges,36.58924763127461,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5677,Suriname,2029,24.828897,Male_AllAges,37.93186134600898,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5624,Suriname,2023,22.060862,Male_Over18,7.825016711052633,22.060862,,First Year,,,0.0
5633,Suriname,2024,22.471035,Male_Over18,8.141147386179162,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5642,Suriname,2025,22.861872,Male_Over18,8.46353807467453,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5651,Suriname,2026,23.279514,Male_Over18,8.79218877653874,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5660,Suriname,2027,23.779634,Male_Over18,9.127099491771798,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5669,Suriname,2028,24.305197,Male_Over18,9.46827022037369,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5678,Suriname,2029,24.828897,Male_Over18,9.815700962344428,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5625,Suriname,2023,22.060862,Male_Under18,2.6525480376449595,22.060862,,First Year,,,0.0
5634,Suriname,2024,22.471035,Male_Under18,2.7597109783658156,22.060862,1.8592791161107014,Increase,0.4005050000000007,Mild growth,1.8592791161106954
5643,Suriname,2025,22.861872,Male_Under18,2.868995957516788,22.060862,1.739292382393609,Increase,0.40423949999999914,Mild growth,3.630909798538251
5652,Suriname,2026,23.279514,Male_Under18,2.9804029750978756,22.060862,1.8268057838833007,Increase,0.4588809999999999,Mild growth,5.524045252628835
5661,Suriname,2027,23.779634,Male_Under18,3.093932031109084,22.060862,2.1483266360285747,Increase,0.5128415000000004,Strong growth,7.791046424205914
5670,Suriname,2028,24.305197,Male_Under18,3.2095831255503997,22.060862,2.2101391468009934,Increase,0.5246314999999999,Strong growth,10.173378537973718
5679,Suriname,2029,24.828897,Male_Under18,3.3273562584218404,22.060862,2.1546832144582195,Increase,,,12.547265832132947
5680,Sweden,2023,34.197582,AllGenders_AllAges,26.473913841381467,34.197582,,First Year,,,0.0
5689,Sweden,2024,32.995743,AllGenders_AllAges,27.54345996057328,34.197582,-3.5143975968827235,Declining,-0.9607209999999994,Sharp decline,-3.514397596882726
5698,Sweden,2025,32.27614,AllGenders_AllAges,28.634185210838204,34.197582,-2.1808964871619985,Declining,-0.8529644999999987,Sharp decline,-5.618648710309399
5707,Sweden,2026,31.289814,AllGenders_AllAges,29.746089592176222,34.197582,-3.0558982579701244,Declining,-1.4976469999999988,Sharp decline,-8.502846780219716
5716,Sweden,2027,29.280846,AllGenders_AllAges,30.879173104587355,34.197582,-6.420517552453331,Declining,-2.299163,Sharp decline,-14.377437562690828
5725,Sweden,2028,26.691488,AllGenders_AllAges,32.03343574807158,34.197582,-8.843180282427632,Declining,-2.6779980000000005,Sharp decline,-21.949195121456242
5734,Sweden,2029,23.92485,AllGenders_AllAges,33.208877522628924,34.197582,-10.365244530391116,Declining,,,-30.03935190505574
5681,Sweden,2023,34.197582,AllGenders_Over18,10.589565536552586,34.197582,,First Year,,,0.0
5690,Sweden,2024,32.995743,AllGenders_Over18,11.017383984229314,34.197582,-3.5143975968827235,Declining,-0.9607209999999994,Sharp decline,-3.514397596882726
